x,y,z,sound_path,class
1.46E+00,2.95E+00,6.23E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221122T200000+1000_REC_6596.479_6600.979.wav,unlabelled
1.76E+00,2.98E+00,6.28E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221122T220000+1000_REC_2500.904_2505.404.wav,unlabelled
1.17E+00,2.55E+00,6.09E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221122T220000+1000_REC_4302.027_4306.527.wav,unlabelled
1.67E+00,2.89E+00,6.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221122T220000+1000_REC_5234.365_5238.865.wav,unlabelled
7.12E-01,2.47E+00,6.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221122T220000+1000_REC_96.905_101.405.wav,unlabelled
1.73E+00,2.80E+00,6.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T000000+1000_REC_3377.461_3381.961.wav,unlabelled
6.39E-01,2.43E+00,6.10E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T000000+1000_REC_5287.282_5291.782.wav,unlabelled
8.99E-01,2.52E+00,6.11E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T000000+1000_REC_6749.472_6753.972.wav,unlabelled
1.19E+00,2.58E+00,6.10E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T000000+1000_REC_6757.458_6761.958.wav,unlabelled
1.45E+00,2.94E+00,6.23E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T020000+1000_REC_3904.049_3908.549.wav,unlabelled
6.05E-01,2.41E+00,6.13E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T020000+1000_REC_4181.739_4186.239.wav,unlabelled
5.72E-01,2.37E+00,6.12E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T020000+1000_REC_5359.311_5363.811.wav,unlabelled
7.78E-01,2.64E+00,5.85E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T020000+1000_REC_5876.817_5881.317.wav,unlabelled
1.52E+00,3.03E+00,6.19E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T045000+1000_REC_2988.644_2993.144.wav,unlabelled
4.36E+00,5.99E+00,6.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T045000+1000_REC_42.099_46.599.wav,unlabelled
3.90E+00,1.91E+00,5.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T045000+1000_REC_453.681_458.181.wav,unlabelled
1.51E+00,3.11E+00,6.07E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T045000+1000_REC_912.027_916.527.wav,unlabelled
8.10E+00,6.37E+00,3.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T060000+1000_REC_2414.738_2419.238.wav,unlabelled
5.33E+00,4.60E+00,8.76E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T060000+1000_REC_3556.731_3561.231.wav,unlabelled
1.63E+00,2.75E+00,6.01E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T060000+1000_REC_526.191_530.691.wav,unlabelled
5.76E+00,5.79E+00,7.45E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T060000+1000_REC_6157.915_6162.415.wav,unlabelled
5.67E+00,4.50E+00,8.98E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T080000+1000_REC_2608.565_2613.065.wav,unlabelled
6.95E+00,5.99E+00,5.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T080000+1000_REC_3305.855_3310.355.wav,unlabelled
5.84E+00,4.79E+00,7.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T080000+1000_REC_424.214_428.714.wav,unlabelled
7.88E+00,5.88E+00,9.30E-01,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T080000+1000_REC_4548.638_4553.138.wav,unlabelled
5.94E+00,5.89E+00,6.11E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T100000+1000_REC_1209.139_1213.639.wav,unlabelled
6.21E+00,4.71E+00,7.03E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T100000+1000_REC_2129.256_2133.756.wav,unlabelled
5.96E+00,4.58E+00,8.07E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T100000+1000_REC_6532.683_6537.183.wav,unlabelled
4.58E+00,5.05E+00,8.24E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T100000+1000_REC_6841.147_6845.647.wav,unlabelled
4.82E+00,5.43E+00,7.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T120000+1000_REC_2859.321_2863.821.wav,unlabelled
5.90E+00,4.22E+00,8.13E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T120000+1000_REC_3096.141_3100.641.wav,unlabelled
5.98E+00,4.49E+00,8.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T120000+1000_REC_4048.327_4052.827.wav,unlabelled
4.79E+00,5.31E+00,7.94E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T120000+1000_REC_6513.212_6517.712.wav,unlabelled
6.14E+00,4.26E+00,7.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T140000+1000_REC_1662.505_1667.005.wav,unlabelled
6.16E+00,6.93E+00,3.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T140000+1000_REC_4069.029_4073.529.wav,unlabelled
6.38E+00,4.23E+00,8.39E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T140000+1000_REC_4175.372_4179.872.wav,unlabelled
6.27E+00,5.76E+00,6.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T140000+1000_REC_4575.675_4580.175.wav,unlabelled
4.67E+00,5.13E+00,8.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T160000+1000_REC_3.757_8.257.wav,unlabelled
7.57E+00,6.20E+00,1.39E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T160000+1000_REC_4398.634_4403.134.wav,unlabelled
6.30E+00,4.17E+00,7.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T160000+1000_REC_4743.943_4748.443.wav,unlabelled
4.05E+00,2.23E+00,4.63E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T160000+1000_REC_6265.876_6270.376.wav,unlabelled
3.50E+00,2.15E+00,4.59E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T180000+1000_REC_1926.923_1931.423.wav,unlabelled
3.80E+00,2.19E+00,4.59E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T180000+1000_REC_2008.229_2012.729.wav,unlabelled
2.56E+00,2.38E+00,4.82E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T180000+1000_REC_6855.652_6860.152.wav,unlabelled
2.56E+00,2.38E+00,4.81E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T180000+1000_REC_6919.627_6924.127.wav,unlabelled
4.58E+00,6.70E+00,6.70E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T200000+1000_REC_1034.17_1038.67.wav,unlabelled
3.03E+00,2.41E+00,4.62E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T200000+1000_REC_222.096_226.596.wav,unlabelled
2.39E+00,2.30E+00,5.12E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T200000+1000_REC_3711.592_3716.092.wav,unlabelled
2.55E+00,2.37E+00,4.84E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T200000+1000_REC_505.492_509.992.wav,unlabelled
5.84E-01,2.39E+00,6.12E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T220000+1000_REC_1896.679_1901.179.wav,unlabelled
5.73E-01,2.38E+00,6.12E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T220000+1000_REC_5256.208_5260.708.wav,unlabelled
5.68E-01,2.37E+00,6.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T220000+1000_REC_5323.076_5327.576.wav,unlabelled
1.14E+00,2.60E+00,6.12E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221123T220000+1000_REC_6968.763_6973.263.wav,unlabelled
5.76E-01,2.40E+00,6.09E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T000000+1000_REC_1678.598_1683.098.wav,unlabelled
7.22E-01,2.48E+00,6.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T000000+1000_REC_5121.206_5125.706.wav,unlabelled
1.86E+00,2.70E+00,6.06E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T000000+1000_REC_6298.374_6302.874.wav,unlabelled
5.64E+00,9.52E+00,6.44E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T000000+1000_REC_6858.937_6863.437.wav,unlabelled
7.97E-01,2.53E+00,6.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T020000+1000_REC_183.948_188.448.wav,unlabelled
9.36E-01,2.70E+00,5.74E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T020000+1000_REC_2379.677_2384.177.wav,unlabelled
7.88E-01,2.54E+00,6.05E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T020000+1000_REC_3264.348_3268.848.wav,unlabelled
9.05E-01,2.68E+00,5.74E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T020000+1000_REC_6614.136_6618.636.wav,unlabelled
5.80E+00,5.00E+00,4.07E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T040000+1000_REC_1556.445_1560.945.wav,unlabelled
4.06E+00,4.97E+00,7.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T040000+1000_REC_4560.796_4565.296.wav,unlabelled
5.90E+00,5.75E+00,6.60E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T040000+1000_REC_5271.024_5275.524.wav,unlabelled
2.80E+00,6.58E+00,7.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T040000+1000_REC_6566.934_6571.434.wav,unlabelled
2.98E+00,6.89E+00,7.55E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T060000+1000_REC_161.89_166.39.wav,unlabelled
5.76E+00,1.02E+01,6.23E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T060000+1000_REC_3042.94_3047.44.wav,unlabelled
5.73E+00,8.41E+00,5.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T060000+1000_REC_3832.214_3836.714.wav,unlabelled
5.76E+00,9.75E+00,5.84E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T060000+1000_REC_4338.694_4343.194.wav,unlabelled
5.48E+00,5.14E+00,6.57E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T080000+1000_REC_1495.038_1499.538.wav,unlabelled
5.83E+00,4.74E+00,6.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T080000+1000_REC_1526.169_1530.669.wav,unlabelled
5.35E+00,5.30E+00,6.64E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T080000+1000_REC_3926.063_3930.563.wav,unlabelled
4.23E+00,7.85E+00,-2.16E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T080000+1000_REC_681.261_685.761.wav,unlabelled
7.31E+00,5.26E+00,3.77E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T100000+1000_REC_1934.213_1938.713.wav,unlabelled
5.90E+00,4.61E+00,7.75E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T100000+1000_REC_2762.883_2767.383.wav,unlabelled
4.48E+00,5.01E+00,8.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T100000+1000_REC_3334.443_3338.943.wav,unlabelled
5.58E+00,5.07E+00,6.65E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T100000+1000_REC_6636.62_6641.12.wav,unlabelled
5.99E+00,4.67E+00,7.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T120000+1000_REC_1339.415_1343.915.wav,unlabelled
6.65E+00,5.90E+00,5.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T120000+1000_REC_1854.064_1858.564.wav,unlabelled
6.28E+00,5.58E+00,4.94E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T120000+1000_REC_2028.675_2033.175.wav,unlabelled
6.56E+00,5.53E+00,4.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T120000+1000_REC_3288.786_3293.286.wav,unlabelled
4.55E+00,5.34E+00,7.91E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T140000+1000_REC_1263.134_1267.634.wav,unlabelled
4.53E+00,4.72E+00,7.74E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T140000+1000_REC_2832.512_2837.012.wav,unlabelled
4.52E+00,5.23E+00,7.98E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T140000+1000_REC_3087.435_3091.935.wav,unlabelled
4.64E+00,5.44E+00,7.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T140000+1000_REC_4409.311_4413.811.wav,unlabelled
6.65E+00,4.48E+00,7.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T160000+1000_REC_272.389_276.889.wav,unlabelled
6.05E+00,4.66E+00,7.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T160000+1000_REC_4315.488_4319.988.wav,unlabelled
4.60E+00,5.32E+00,6.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T160000+1000_REC_5572.234_5576.734.wav,unlabelled
4.84E+00,2.60E+00,4.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T160000+1000_REC_5642.108_5646.608.wav,unlabelled
4.57E+00,2.41E+00,4.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T180000+1000_REC_1329.057_1333.557.wav,unlabelled
4.71E+00,2.47E+00,4.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T180000+1000_REC_1567.367_1571.867.wav,unlabelled
4.80E+00,2.54E+00,4.64E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T180000+1000_REC_2861.776_2866.276.wav,unlabelled
4.14E+00,7.79E+00,-2.09E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T180000+1000_REC_4803.103_4807.603.wav,unlabelled
3.13E+00,1.14E+00,5.69E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T200000+1000_REC_2104.787_2109.287.wav,unlabelled
8.66E-01,3.78E+00,5.33E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T200000+1000_REC_2582.855_2587.355.wav,unlabelled
7.97E-01,3.59E+00,5.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T200000+1000_REC_5745.629_5750.129.wav,unlabelled
2.38E+00,4.63E+00,5.39E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T200000+1000_REC_766.398_770.898.wav,unlabelled
8.11E-01,3.44E+00,5.39E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T220000+1000_REC_1364.789_1369.289.wav,unlabelled
8.29E-01,3.82E+00,5.40E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T220000+1000_REC_3408.905_3413.405.wav,unlabelled
8.35E-01,3.71E+00,5.38E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T220000+1000_REC_5587.415_5591.915.wav,unlabelled
6.92E-01,2.94E+00,5.60E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221124T220000+1000_REC_7095.488_7099.988.wav,unlabelled
7.10E-01,2.88E+00,5.64E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T000000+1000_REC_1996.66_2001.16.wav,unlabelled
7.06E-01,2.94E+00,5.58E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T000000+1000_REC_4102.405_4106.905.wav,unlabelled
7.88E-01,3.55E+00,5.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T000000+1000_REC_5411.479_5415.979.wav,unlabelled
7.63E-01,2.88E+00,5.62E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T000000+1000_REC_6962.107_6966.607.wav,unlabelled
6.99E-01,2.59E+00,5.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T020000+1000_REC_1875.35_1879.85.wav,unlabelled
8.92E-01,2.73E+00,5.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T020000+1000_REC_3826.872_3831.372.wav,unlabelled
8.89E-01,2.71E+00,5.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T020000+1000_REC_4325.486_4329.986.wav,unlabelled
1.89E+00,2.67E+00,6.02E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T020000+1000_REC_782.678_787.178.wav,unlabelled
5.24E+00,4.16E+00,5.06E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T040000+1000_REC_3067.383_3071.883.wav,unlabelled
4.66E+00,4.67E+00,7.68E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T040000+1000_REC_4710.132_4714.632.wav,unlabelled
2.86E+00,6.16E+00,7.17E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T040000+1000_REC_65.717_70.217.wav,unlabelled
4.39E+00,6.11E+00,6.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T040000+1000_REC_7082.226_7086.726.wav,unlabelled
5.63E+00,9.55E+00,6.44E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T060000+1000_REC_1177.921_1182.421.wav,unlabelled
6.05E+00,5.58E+00,5.07E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T060000+1000_REC_1658.131_1662.631.wav,unlabelled
1.82E+00,3.11E+00,6.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T060000+1000_REC_2106.106_2110.606.wav,unlabelled
3.92E+00,1.96E+00,5.41E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T060000+1000_REC_2338.054_2342.554.wav,unlabelled
6.05E+00,4.51E+00,8.07E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T080000+1000_REC_1851.001_1855.501.wav,unlabelled
7.18E+00,5.74E+00,3.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T080000+1000_REC_2628.276_2632.776.wav,unlabelled
5.85E+00,5.82E+00,5.83E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T080000+1000_REC_4174.691_4179.191.wav,unlabelled
6.96E+00,4.64E+00,3.96E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T080000+1000_REC_6622.425_6626.925.wav,unlabelled
7.11E+00,5.84E+00,3.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T100000+1000_REC_216.463_220.963.wav,unlabelled
6.43E+00,4.83E+00,7.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T100000+1000_REC_2955.569_2960.069.wav,unlabelled
6.68E+00,4.44E+00,7.18E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T100000+1000_REC_3354.198_3358.698.wav,unlabelled
5.53E+00,4.98E+00,7.31E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T100000+1000_REC_4106.37_4110.87.wav,unlabelled
6.07E+00,4.88E+00,7.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T120000+1000_REC_3886.906_3891.406.wav,unlabelled
7.40E+00,5.53E+00,4.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T120000+1000_REC_4530.672_4535.172.wav,unlabelled
4.33E+00,5.92E+00,7.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T120000+1000_REC_5302.885_5307.385.wav,unlabelled
4.11E+00,4.96E+00,8.09E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T120000+1000_REC_6680.029_6684.529.wav,unlabelled
7.40E+00,5.40E+00,3.83E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T140000+1000_REC_3351.919_3356.419.wav,unlabelled
5.99E+00,5.49E+00,6.09E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T140000+1000_REC_5261.454_5265.954.wav,unlabelled
7.60E+00,4.22E+00,5.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T140000+1000_REC_5332.241_5336.741.wav,unlabelled
5.57E+00,4.52E+00,8.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T140000+1000_REC_5451.114_5455.614.wav,unlabelled
5.81E+00,4.33E+00,8.91E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T160000+1000_REC_1084.964_1089.464.wav,unlabelled
5.79E+00,5.73E+00,6.38E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T160000+1000_REC_4725.094_4729.594.wav,unlabelled
6.05E+00,5.25E+00,5.99E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T160000+1000_REC_4893.108_4897.608.wav,unlabelled
4.80E+00,2.53E+00,4.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T160000+1000_REC_5991.615_5996.115.wav,unlabelled
3.82E+00,2.19E+00,4.58E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T180000+1000_REC_3608.933_3613.433.wav,unlabelled
4.83E+00,4.64E+00,7.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T180000+1000_REC_4584.111_4588.611.wav,unlabelled
4.45E+00,5.37E+00,7.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T180000+1000_REC_6872.703_6877.203.wav,unlabelled
7.98E-01,3.80E+00,5.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T180000+1000_REC_7185.686_7190.186.wav,unlabelled
2.18E+00,4.57E+00,5.42E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T200000+1000_REC_2133.377_2137.877.wav,unlabelled
2.21E+00,4.59E+00,5.40E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T200000+1000_REC_2307.741_2312.241.wav,unlabelled
2.21E+00,4.59E+00,5.40E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T200000+1000_REC_4219.567_4224.067.wav,unlabelled
9.05E-01,3.82E+00,5.46E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T200000+1000_REC_4389.457_4393.957.wav,unlabelled
8.25E-01,3.95E+00,5.26E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T220000+1000_REC_2632.506_2637.006.wav,unlabelled
7.71E-01,4.19E+00,5.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T220000+1000_REC_2842.206_2846.706.wav,unlabelled
7.79E-01,3.86E+00,5.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T220000+1000_REC_5182.491_5186.991.wav,unlabelled
8.10E-01,3.55E+00,5.38E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221125T220000+1000_REC_779.612_784.112.wav,unlabelled
7.56E-01,4.05E+00,5.27E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T000000+1000_REC_1897.427_1901.927.wav,unlabelled
7.67E-01,4.02E+00,5.30E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T000000+1000_REC_3647.046_3651.546.wav,unlabelled
7.57E-01,3.93E+00,5.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T000000+1000_REC_4859.299_4863.799.wav,unlabelled
7.74E-01,4.17E+00,5.23E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T000000+1000_REC_7163.672_7168.172.wav,unlabelled
1.02E+00,3.07E+00,5.40E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T020000+1000_REC_1855.695_1860.195.wav,unlabelled
7.53E-01,4.05E+00,5.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T020000+1000_REC_2693.698_2698.198.wav,unlabelled
9.74E-01,2.94E+00,5.47E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T020000+1000_REC_4471.448_4475.948.wav,unlabelled
1.04E+00,2.97E+00,5.43E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T020000+1000_REC_6121.286_6125.786.wav,unlabelled
9.46E-01,2.89E+00,5.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T040000+1000_REC_130.912_135.412.wav,unlabelled
5.65E+00,4.75E+00,4.28E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T040000+1000_REC_1337.667_1342.167.wav,unlabelled
5.59E+00,4.66E+00,4.42E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T040000+1000_REC_1849.763_1854.263.wav,unlabelled
5.58E+00,4.62E+00,4.39E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T040000+1000_REC_2247.497_2251.997.wav,unlabelled
5.70E+00,4.23E+00,5.63E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T060000+1000_REC_3433.011_3437.511.wav,unlabelled
5.62E+00,4.14E+00,5.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T060000+1000_REC_4024.511_4029.011.wav,unlabelled
5.52E+00,4.01E+00,5.61E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetA_20221126T060000+1000_REC_4089.794_4094.294.wav,unlabelled
